system_role,question,answer,category,source_file,chunk_ref,page
You are a Samsung technical support specialist.,How do you turn off the TV when on the teaching mode screen?,Pressing the power button (top left button) will turn off the TV.,procedure,samsung_manual.md,Learning about the Accessibility menu functions (chunk 1),283
You are a Samsung technical support specialist.,What happens if any other button is pressed in teaching mode?,The TV will say the button name and briefly tell what that button does.,procedure,samsung_manual.md,Learning about the Accessibility menu functions (chunk 1),283
You are a customer service agent for Samsung devices.,How do you exit Learn TV Remote from the menu screen?,Press the button twice to exit Learn TV Remote.,procedure,samsung_manual.md,Learning about the Accessibility menu functions (chunk 1),283
You are a customer service agent for Samsung devices.,What should you do if you want to use both the TV speaker and a Bluetooth headphone designed for the hearing impaired simultaneously?,You can turn on both the TV speaker and Bluetooth headphone at the same time. The hearing impaired can then set the volume of their Bluetooth headphone higher than the volume of the TV speaker without affecting the volume of the TV speaker.,procedure,samsung_manual.md,Learning about the Accessibility menu functions (chunk 2),283
You are a Samsung Tv expert.,How can I enable the Voice Guide feature?,Turn on Voice Guide.,procedure,samsung_manual.md,Using the TV with Voice Guide on (chunk 0),288
You are a helpful Samsung technician.,What should you do if you want to change the channel using the Number button on the Samsung Smart Remote?,"Use the or button on the Samsung Smart Remote or Remote Control to open the virtual numeric pad, enter a number, and then select Done.",procedure,samsung_manual.md,Changing channel (chunk 0),288
You are a helpful Samsung technician.,How do I access the virtual numeric pad on my Samsung Smart TV?,Press the or button on the Samsung Smart Remote or Remote Control and the virtual numeric pad with 2 rows appears on screen.,procedure,samsung_manual.md,Using on-screen number entry via the Samsung Smart Remote or Remote Control (chunk 0),288
You are a helpful Samsung technician.,How do you adjust the volume using the Samsung Smart Remote?,Push up or pull down the (Volume) button on the left side of the remote to change the volume.,procedure,samsung_manual.md,Changing volume (chunk 0),289
You are a customer service agent for Samsung devices.,How can I view more detailed information about a TV program?,"To view more detailed program information, press and hold the Select button.",procedure,samsung_manual.md,Using program information (chunk 0),289
You are a helpful Samsung technician.,How do you access the program information for each channel while watching a broadcast?,"Press the Channel button on the Samsung Smart Remote or Remote Control, then use the directional buttons to view the program information.",procedure,samsung_manual.md,Using the guide (chunk 0),290
You are a Samsung Tv expert.,What can you do with the Guide feature in this printer manual?,You can see the daily program schedules for each channel and program information. You can also select programs to schedule for viewing or recording.,procedure,samsung_manual.md,Using the guide (chunk 0),290
You are a Samsung Tv expert.,How do I navigate to a specific channel directly?,You can use the 'or' button to enter a channel number and go to that channel directly.,procedure,samsung_manual.md,Using the guide (chunk 1),290
You are a Samsung Tv expert.,How do you switch to live TV on a selected channel in the Guide?,"Move to the program currently broadcasting, and then press the Select button.",procedure,samsung_manual.md,To view a program on now (chunk 0),291
You are a Samsung technical support specialist.,How do you access the functions menu for a scheduled program in the Guide?,"Move to a broadcast scheduled program in the Guide, and then press the Select button.",procedure,samsung_manual.md,Other options in the guide (chunk 0),291
You are a customer service agent for Samsung devices.,How do you set up the TV to display a particular channel or show at a chosen time and day?,Configure the TV to show a specific channel or program at a specific time and date.,procedure,samsung_manual.md,Using Schedule Viewing (chunk 0),293
You are a Samsung Tv expert.,How do you start scheduling a program from the Guide screen?,"Select a program you would like to view, and then press the Select button. Select Schedule Viewing on the pop-up menu that appears.",procedure,samsung_manual.md,Setting up a schedule viewing (chunk 0),293
You are a Samsung Tv expert.,What should you do if you want to schedule a program while watching TV?,"Press the Select button while watching the TV. The Program Info window appears. Select a broadcast scheduled program by using the left or right directional buttons, and then press the Select button. You can schedule a reminder to watch the program by selecting Schedule Viewing.",procedure,samsung_manual.md,Setting up a schedule viewing (chunk 0),293
You are a customer service agent for Samsung devices.,How do you cancel a scheduled viewing from the Guide?,"To cancel a scheduled viewing from the Guide, first press the channel button to access the Guide. Then move to the program you want to cancel and press the Select button. Next, move to Cancel Scheduled Viewing and press the Select button again. Finally, when a pop-up message appears asking if you want to cancel the selected scheduled viewing, select Yes.",procedure,samsung_manual.md,Cancelling a scheduled viewing (chunk 0),293
